Timestamp,NIFTY_LTP,ATM_Strike,Expiry,Option,LTP,IV,Delta,Gamma,Theta,Vega,Rho,OI,OI_Change,Volume
2025-12-29 14:14:31,25945.7,25950,2025-12-30,PE,48.9,9.64,-0.4693,0.003000,-25.4023,5.5449,-0.3977,12006975,6325875,387581775
2025-12-29 14:14:37,25945.4,25950,2025-12-30,CE,54.0,8.99,0.5223,0.003200,-23.7048,5.5519,0.3995,14886300,13644825,172852050
2025-12-29 14:14:37,25945.4,25950,2025-12-30,PE,48.4,9.40,-0.4786,0.003000,-24.7945,5.5525,-0.3983,12006975,6325875,387730425
2025-12-29 14:14:42,25945.95,25950,2025-12-30,CE,53.55,9.08,0.5221,0.003100,-23.9476,5.5519,0.4008,14765625,13524150,173031000
2025-12-29 14:14:42,25945.95,25950,2025-12-30,PE,48.85,9.31,-0.4784,0.003100,-24.5530,5.5522,-0.3970,12277725,6596625,387871950
2025-12-29 14:14:47,25944.6,25950,2025-12-30,CE,53.8,9.19,0.5159,0.003100,-24.2466,5.5553,0.3975,14765625,13524150,173190900
2025-12-29 14:14:47,25944.6,25950,2025-12-30,PE,48.65,9.20,-0.4841,0.003100,-24.2870,5.5553,-0.4002,12277725,6596625,388144725
2025-12-29 14:14:53,25943.9,25950,2025-12-30,CE,53.95,9.06,0.5237,0.003200,-23.9042,5.5502,0.3958,14765625,13524150,173227650
2025-12-29 14:14:53,25943.9,25950,2025-12-30,PE,48.4,9.31,-0.4769,0.003100,-24.5501,5.5507,-0.4018,12277725,6596625,388246800
2025-12-29 14:14:58,25944.45,25950,2025-12-30,CE,53.8,8.85,0.5300,0.003200,-23.3180,5.5445,0.3971,14765625,13524150,173274900
2025-12-29 14:14:58,25944.45,25950,2025-12-30,PE,48.5,9.49,-0.4719,0.003000,-25.0153,5.5464,-0.4005,12277725,6596625,388322550
2025-12-29 14:15:04,25941.8,25950,2025-12-30,CE,52.6,9.17,0.5194,0.003100,-24.2001,5.5529,0.3907,14765625,13524150,173470650
2025-12-29 14:15:04,25941.8,25950,2025-12-30,PE,49.1,9.23,-0.4807,0.003100,-24.3616,5.5530,-0.4068,12277725,6596625,388522800
2025-12-29 14:15:09,25943.3,25950,2025-12-30,CE,52.65,8.64,0.5337,0.003300,-22.7405,5.5403,0.3941,14765625,13524150,173693175
2025-12-29 14:15:09,25943.3,25950,2025-12-30,PE,49.25,9.66,-0.4697,0.003000,-25.4496,5.5441,-0.4031,12277725,6596625,388753725
2025-12-29 14:15:15,25943.45,25950,2025-12-30,CE,53.2,9.19,0.5134,0.003100,-24.2549,5.5556,0.3946,14765625,13524150,173834325
2025-12-29 14:15:15,25943.45,25950,2025-12-30,PE,48.7,9.17,-0.4865,0.003100,-24.2146,5.5556,-0.4028,12277725,6596625,389014050
2025-12-29 14:15:21,25945.25,25950,2025-12-30,CE,53.05,9.37,0.5080,0.003100,-24.7465,5.5571,0.3989,14765625,13524150,173930625
2025-12-29 14:15:21,25945.25,25950,2025-12-30,PE,49.05,8.97,-0.4917,0.003200,-23.6983,5.5570,-0.3984,12277725,6596625,389147400
2025-12-29 14:15:26,25944.25,25950,2025-12-30,CE,52.85,8.67,0.5326,0.003300,-22.8277,5.5411,0.3965,14765625,13524150,174033525
2025-12-29 14:15:26,25944.25,25950,2025-12-30,PE,49.25,9.66,-0.4705,0.003000,-25.4557,5.5445,-0.4008,12277725,6596625,389325900
2025-12-29 14:15:32,25941.55,25950,2025-12-30,CE,53.1,8.85,0.5252,0.003200,-23.3402,5.5479,0.3897,14765625,13524150,174110250
2025-12-29 14:15:32,25941.55,25950,2025-12-30,PE,48.95,9.51,-0.4764,0.003000,-25.0768,5.5493,-0.4071,12277725,6596625,389489475
2025-12-29 14:15:38,25941.15,25950,2025-12-30,CE,49.7,8.39,0.5316,0.003400,-22.1102,5.5416,0.3882,14765625,13524150,175091025
2025-12-29 14:15:38,25941.15,25950,2025-12-30,PE,51.5,9.83,-0.4727,0.002900,-25.9098,5.5461,-0.4078,12277725,6596625,390504150
2025-12-29 14:15:43,25940.25,25950,2025-12-30,CE,49.65,8.91,0.5074,0.003200,-23.5410,5.5565,0.3865,14765625,13524150,175375200
2025-12-29 14:15:43,25940.25,25950,2025-12-30,PE,51.7,9.34,-0.4929,0.003100,-24.6700,5.5565,-0.4103,12277725,6596625,390873750
2025-12-29 14:15:49,25938.55,25950,2025-12-30,CE,49.55,8.68,0.5131,0.003300,-22.9300,5.5546,0.3819,14765625,13524150,175560075
2025-12-29 14:15:49,25938.55,25950,2025-12-30,PE,51.75,9.54,-0.4879,0.003000,-25.1888,5.5550,-0.4140,12277725,6596625,391241025
2025-12-29 14:15:54,25937.55,25950,2025-12-30,CE,49.9,8.79,0.5052,0.003300,-23.2213,5.5565,0.3795,14765625,13524150,175721175
2025-12-29 14:15:54,25937.55,25950,2025-12-30,PE,51.65,9.41,-0.4950,0.003000,-24.8743,5.5565,-0.4165,12277725,6596625,391607775
2025-12-29 14:15:59,25936.8,25950,2025-12-30,CE,49.3,9.00,0.4994,0.003200,-23.7866,5.5564,0.3781,14765625,13524150,175944000
2025-12-29 14:15:59,25936.8,25950,2025-12-30,PE,52.05,9.25,-0.5006,0.003100,-24.4317,5.5564,-0.4185,12277725,6596625,392075925
2025-12-29 14:16:05,25936.05,25950,2025-12-30,CE,48.85,9.28,0.4868,0.003100,-24.4957,5.5523,0.3768,14765625,13524150,176164500
2025-12-29 14:16:05,25936.05,25950,2025-12-30,PE,52.25,9.00,-0.5137,0.003200,-23.7696,5.5521,-0.4209,12277725,6596625,392475750
2025-12-29 14:16:10,25937.7,25950,2025-12-30,CE,48.6,8.70,0.5075,0.003300,-22.9797,5.5556,0.3797,14765625,13524150,176307450
2025-12-29 14:16:10,25937.7,25950,2025-12-30,PE,52.65,9.55,-0.4930,0.003000,-25.2380,5.5558,-0.4158,12277725,6596625,393099675
2025-12-29 14:16:15,25935.65,25950,2025-12-30,CE,48.85,8.85,0.4993,0.003200,-23.3854,5.5559,0.3748,14765625,13524150,176472825
2025-12-29 14:16:15,25935.65,25950,2025-12-30,PE,52.35,9.40,-0.5005,0.003000,-24.8370,5.5559,-0.4209,12277725,6596625,393428700
2025-12-29 14:16:21,25935.95,25950,2025-12-30,CE,48.7,8.97,0.4946,0.003200,-23.7051,5.5550,0.3758,14765625,13524150,176606475
2025-12-29 14:16:21,25935.95,25950,2025-12-30,PE,52.75,9.23,-0.5052,0.003100,-24.3906,5.5550,-0.4205,12277725,6596625,393709650
2025-12-29 14:16:26,25937.05,25950,2025-12-30,CE,48.35,8.99,0.4946,0.003200,-23.7460,5.5548,0.3786,14765625,13524150,176719875
2025-12-29 14:16:26,25937.05,25950,2025-12-30,PE,52.95,9.26,-0.5052,0.003100,-24.4719,5.5548,-0.4178,12277725,6596625,393948000
2025-12-29 14:16:31,25935.9,25950,2025-12-30,CE,48.85,9.11,0.4884,0.003100,-24.0594,5.5524,0.3760,14765625,13524150,176976300
2025-12-29 14:16:31,25935.9,25950,2025-12-30,PE,52.15,9.09,-0.5116,0.003100,-24.0190,5.5524,-0.4209,12277725,6596625,394356300
2025-12-29 14:16:37,25936.8,25950,2025-12-30,CE,48.0,8.82,0.4944,0.003200,-23.3038,5.5545,0.3775,14765625,13524150,177204450
2025-12-29 14:16:37,25936.8,25950,2025-12-30,PE,52.95,9.35,-0.5051,0.003100,-24.7153,5.5545,-0.4182,12277725,6596625,394616325
2025-12-29 14:16:42,25935.2,25950,2025-12-30,CE,47.85,8.91,0.4936,0.003200,-23.5452,5.5541,0.3737,14765625,13524150,177378450
2025-12-29 14:16:42,25935.2,25950,2025-12-30,PE,53.25,9.28,-0.5061,0.003100,-24.5132,5.5541,-0.4221,12277725,6596625,394873350
2025-12-29 14:16:48,25936.6,25950,2025-12-30,CE,48.0,9.14,0.4812,0.003100,-24.1240,5.5475,0.3777,14765625,13524150,177659250
2025-12-29 14:16:48,25936.6,25950,2025-12-30,PE,52.95,8.99,-0.5191,0.003200,-23.7203,5.5473,-0.4193,12277725,6596625,395360925
2025-12-29 14:16:53,25936.8,25950,2025-12-30,CE,48.45,8.77,0.4934,0.003300,-23.1842,5.5536,0.3774,14765625,13524150,177734625
2025-12-29 14:16:53,25936.8,25950,2025-12-30,PE,52.6,9.40,-0.5060,0.003000,-24.8379,5.5537,-0.4180,12277725,6596625,395575725
2025-12-29 14:16:58,25936.6,25950,2025-12-30,CE,48.05,8.79,0.4964,0.003300,-23.2281,5.5542,0.3769,14765625,13524150,177801075
2025-12-29 14:16:58,25936.6,25950,2025-12-30,PE,53.1,9.38,-0.5033,0.003100,-24.8011,5.5542,-0.4185,12277725,6596625,395743200
2025-12-29 14:17:04,25935.4,25950,2025-12-30,CE,47.45,9.05,0.4893,0.003200,-23.9045,5.5517,0.3745,14765625,13524150,177975225
2025-12-29 14:17:04,25935.4,25950,2025-12-30,PE,53.45,9.16,-0.5106,0.003100,-24.1870,5.5518,-0.4218,12277725,6596625,395951175
2025-12-29 14:17:09,25933.8,25950,2025-12-30,CE,47.0,8.73,0.4937,0.003300,-23.0655,5.5532,0.3696,14765625,13524150,178205175
2025-12-29 14:17:09,25933.8,25950,2025-12-30,PE,54.05,9.45,-0.5057,0.003000,-24.9613,5.5533,-0.4249,12277725,6596625,396328950
2025-12-29 14:17:14,25933.1,25950,2025-12-30,CE,46.55,8.80,0.4892,0.003300,-23.2609,5.5514,0.3681,14765625,13524150,178339425
2025-12-29 14:17:14,25933.1,25950,2025-12-30,PE,54.4,9.35,-0.5100,0.003100,-24.7134,5.5517,-0.4267,12277725,6596625,396699075
2025-12-29 14:17:20,25935.0,25950,2025-12-30,CE,46.4,8.71,0.4911,0.003300,-23.0228,5.5520,0.3726,14765625,13524150,178475700
2025-12-29 14:17:20,25935.0,25950,2025-12-30,PE,54.45,9.49,-0.5080,0.003000,-25.0804,5.5523,-0.4219,12277725,6596625,396999150
2025-12-29 14:17:25,25933.95,25950,2025-12-30,CE,46.3,9.16,0.4731,0.003100,-24.1384,5.5394,0.3712,14765625,13524150,178630425
2025-12-29 14:17:25,25933.95,25950,2025-12-30,PE,54.95,9.00,-0.5273,0.003200,-23.7342,5.5390,-0.4257,12277725,6596625,397520025
2025-12-29 14:17:31,25933.15,25950,2025-12-30,CE,46.8,9.11,0.4758,0.003100,-24.0296,5.5418,0.3691,14765625,13524150,178752975
2025-12-29 14:17:31,25933.15,25950,2025-12-30,PE,54.4,9.03,-0.5244,0.003200,-23.8276,5.5417,-0.4275,12277725,6596625,397804350
2025-12-29 14:17:36,25933.85,25950,2025-12-30,CE,46.4,8.83,0.4847,0.003200,-23.3342,5.5485,0.3699,14765625,13524150,178859025
2025-12-29 14:17:36,25933.85,25950,2025-12-30,PE,54.5,9.37,-0.5143,0.003100,-24.7471,5.5490,-0.4248,12277725,6596625,397975875
2025-12-29 14:17:41,25932.95,25950,2025-12-30,CE,45.8,8.87,0.4848,0.003200,-23.4156,5.5484,0.3678,14620200,13378725,179103525
2025-12-29 14:17:41,25932.95,25950,2025-12-30,PE,55.4,9.35,-0.5143,0.003100,-24.7073,5.5488,-0.4270,11492325,5811225,398367300
2025-12-29 14:17:47,25934.25,25950,2025-12-30,CE,46.15,8.73,0.4845,0.003300,-23.0529,5.5480,0.3706,14620200,13378725,179212200
2025-12-29 14:17:47,25934.25,25950,2025-12-30,PE,55.2,9.52,-0.5140,0.003000,-25.1521,5.5488,-0.4235,11492325,5811225,398579925
2025-12-29 14:17:52,25932.4,25950,2025-12-30,CE,46.05,8.68,0.4844,0.003300,-22.9324,5.5478,0.3657,14620200,13378725,179302425
2025-12-29 14:17:52,25932.4,25950,2025-12-30,PE,55.25,9.51,-0.5141,0.003000,-25.1124,5.5486,-0.4278,11492325,5811225,398804475
2025-12-29 14:17:57,25931.3,25950,2025-12-30,CE,46.1,8.94,0.4785,0.003200,-23.6002,5.5434,0.3639,14620200,13378725,179428275
2025-12-29 14:17:57,25931.3,25950,2025-12-30,PE,55.4,9.28,-0.5206,0.003100,-24.4890,5.5441,-0.4310,11492325,5811225,399020025
2025-12-29 14:18:03,25932.35,25950,2025-12-30,CE,45.95,9.08,0.4726,0.003200,-23.9402,5.5376,0.3669,14620200,13378725,179643450
2025-12-29 14:18:03,25932.35,25950,2025-12-30,PE,55.4,9.16,-0.5272,0.003100,-24.1424,5.5379,-0.4289,11492325,5811225,399460950
2025-12-29 14:18:08,25932.25,25950,2025-12-30,CE,45.9,9.00,0.4723,0.003200,-23.7386,5.5372,0.3664,14620200,13378725,179749875
2025-12-29 14:18:08,25932.25,25950,2025-12-30,PE,55.5,9.28,-0.5268,0.003100,-24.4665,5.5381,-0.4287,11492325,5811225,399612975
2025-12-29 14:18:13,25932.05,25950,2025-12-30,CE,45.85,8.79,0.4820,0.003300,-23.2111,5.5455,0.3652,14620200,13378725,179826300
2025-12-29 14:18:13,25932.05,25950,2025-12-30,PE,55.4,9.45,-0.5166,0.003000,-24.9477,5.5463,-0.4287,11492325,5811225,399781725
2025-12-29 14:18:19,25931.15,25950,2025-12-30,CE,45.5,8.83,0.4808,0.003200,-23.3291,5.5445,0.3630,14620200,13378725,179917575
2025-12-29 14:18:19,25931.15,25950,2025-12-30,PE,55.7,9.38,-0.5179,0.003100,-24.7832,5.5453,-0.4310,11492325,5811225,399905700
2025-12-29 14:18:24,25930.5,25950,2025-12-30,CE,45.6,8.82,0.4805,0.003200,-23.2884,5.5441,0.3614,14620200,13378725,180026175
2025-12-29 14:18:24,25930.5,25950,2025-12-30,PE,55.75,9.40,-0.5182,0.003000,-24.8233,5.5449,-0.4324,11492325,5811225,400041150
2025-12-29 14:18:30,25930.1,25950,2025-12-30,CE,45.1,9.11,0.4667,0.003100,-23.9952,5.5302,0.3615,14620200,13378725,180315750
2025-12-29 14:18:30,25930.1,25950,2025-12-30,PE,56.1,9.00,-0.5337,0.003200,-23.7118,5.5298,-0.4348,11492325,5811225,400210950
2025-12-29 14:18:35,25930.45,25950,2025-12-30,CE,44.95,8.73,0.4806,0.003300,-23.0483,5.5439,0.3608,14620200,13378725,180629025
2025-12-29 14:18:35,25930.45,25950,2025-12-30,PE,56.15,9.51,-0.5177,0.003000,-25.1084,5.5450,-0.4321,11492325,5811225,400657725
2025-12-29 14:18:40,25930.1,25950,2025-12-30,CE,45.0,8.90,0.4668,0.003200,-23.4346,5.5301,0.3606,14620200,13378725,180772650
2025-12-29 14:18:40,25930.1,25950,2025-12-30,PE,56.35,9.29,-0.5317,0.003100,-24.4873,5.5318,-0.4337,11492325,5811225,400859325
2025-12-29 14:18:46,25927.4,25950,2025-12-30,CE,44.2,9.03,0.4670,0.003200,-23.7981,5.5302,0.3546,14620200,13378725,180891450
2025-12-29 14:18:46,25927.4,25950,2025-12-30,PE,57.35,9.16,-0.5325,0.003100,-24.1220,5.5307,-0.4406,11492325,5811225,401096475
2025-12-29 14:18:51,25928.8,25950,2025-12-30,CE,44.8,8.94,0.4689,0.003200,-23.5671,5.5323,0.3575,14620200,13378725,181023150
2025-12-29 14:18:51,25928.8,25950,2025-12-30,PE,56.7,9.32,-0.5297,0.003100,-24.5789,5.5338,-0.4366,11492325,5811225,401486850
2025-12-29 14:18:56,25928.7,25950,2025-12-30,CE,44.85,8.93,0.4689,0.003200,-23.5273,5.5321,0.3572,14620200,13378725,181164000
2025-12-29 14:18:56,25928.7,25950,2025-12-30,PE,56.85,9.32,-0.5297,0.003100,-24.5796,5.5336,-0.4368,11492325,5811225,401907825
2025-12-29 14:19:02,25928.35,25950,2025-12-30,CE,44.85,8.91,0.4688,0.003200,-23.4874,5.5319,0.3563,14620200,13378725,181274775
2025-12-29 14:19:02,25928.35,25950,2025-12-30,PE,56.65,9.34,-0.5297,0.003100,-24.6207,5.5335,-0.4375,11492325,5811225,402110550
2025-12-29 14:19:07,25927.75,25950,2025-12-30,CE,44.8,9.05,0.4661,0.003200,-23.8361,5.5285,0.3554,14620200,13378725,181356375
2025-12-29 14:19:07,25927.75,25950,2025-12-30,PE,56.8,9.22,-0.5332,0.003100,-24.2816,5.5293,-0.4394,11492325,5811225,402361275
2025-12-29 14:19:13,25927.95,25950,2025-12-30,CE,44.5,8.80,0.4739,0.003300,-23.2302,5.5371,0.3547,14620200,13378725,181533525
2025-12-29 14:19:13,25927.95,25950,2025-12-30,PE,57.0,9.54,-0.5239,0.003000,-25.1712,5.5389,-0.4376,11492325,5811225,402537375
2025-12-29 14:19:18,25927.85,25950,2025-12-30,CE,44.05,9.06,0.4630,0.003200,-23.8608,5.5240,0.3557,14620200,13378725,181905375
2025-12-29 14:19:18,25927.85,25950,2025-12-30,PE,57.55,9.14,-0.5366,0.003100,-24.0635,5.5244,-0.4395,11492325,5811225,402956475
2025-12-29 14:19:23,25926.0,25950,2025-12-30,CE,44.5,8.94,0.4625,0.003200,-23.5372,5.5232,0.3506,14620200,13378725,181994475
2025-12-29 14:19:23,25926.0,25950,2025-12-30,PE,57.05,9.25,-0.5362,0.003100,-24.3479,5.5248,-0.4433,11492325,5811225,403119675
2025-12-29 14:19:29,25925.45,25950,2025-12-30,CE,43.95,8.99,0.4627,0.003200,-23.6594,5.5233,0.3495,14620200,13378725,182116575
2025-12-29 14:19:29,25925.45,25950,2025-12-30,PE,57.4,9.23,-0.5362,0.003100,-24.3080,5.5246,-0.4447,11492325,5811225,403249575
2025-12-29 14:19:34,25926.55,25950,2025-12-30,CE,44.05,9.22,0.4553,0.003100,-24.2137,5.5120,0.3532,14620200,13378725,182253825
2025-12-29 14:19:34,25926.55,25950,2025-12-30,PE,57.3,8.93,-0.5462,0.003200,-23.4418,5.5096,-0.4435,11492325,5811225,403405125
2025-12-29 14:19:40,25926.75,25950,2025-12-30,CE,43.95,8.85,0.4682,0.003200,-23.3290,5.5300,0.3519,14620200,13378725,182363325
2025-12-29 14:19:40,25926.75,25950,2025-12-30,PE,57.1,9.37,-0.5299,0.003100,-24.7055,5.5320,-0.4410,11492325,5811225,403529850
2025-12-29 14:19:45,25928.2,25950,2025-12-30,CE,45.0,9.22,0.4544,0.003100,-24.2083,5.5101,0.3571,14620200,13378725,182508900
2025-12-29 14:19:45,25928.2,25950,2025-12-30,PE,55.55,8.91,-0.5472,0.003200,-23.3955,5.5075,-0.4395,11492325,5811225,403929225
2025-12-29 14:19:50,25929.4,25950,2025-12-30,CE,44.9,9.22,0.4544,0.003100,-24.2089,5.5100,0.3599,14620200,13378725,182589300
2025-12-29 14:19:50,25929.4,25950,2025-12-30,PE,55.45,8.90,-0.5473,0.003200,-23.3555,5.5072,-0.4366,11492325,5811225,404237100
2025-12-29 14:19:56,25928.6,25950,2025-12-30,CE,44.85,9.17,0.4619,0.003100,-24.1398,5.5214,0.3578,14620200,13378725,182771550
2025-12-29 14:19:56,25928.6,25950,2025-12-30,PE,55.8,8.88,-0.5394,0.003200,-23.3692,5.5196,-0.4386,11492325,5811225,404502375
2025-12-29 14:20:01,25927.05,25950,2025-12-30,CE,44.95,8.87,0.4718,0.003200,-23.3887,5.5334,0.3526,14620200,13378725,182932350
2025-12-29 14:20:01,25927.05,25950,2025-12-30,PE,55.8,9.17,-0.5272,0.003100,-24.1981,5.5344,-0.4411,11492325,5811225,404689950
2025-12-29 14:20:06,25927.8,25950,2025-12-30,CE,44.8,8.91,0.4720,0.003200,-23.5108,5.5334,0.3547,14620200,13378725,183049050
2025-12-29 14:20:06,25927.8,25950,2025-12-30,PE,56.2,9.16,-0.5272,0.003100,-24.1583,5.5342,-0.4393,11492325,5811225,404817600
2025-12-29 14:20:12,25930.75,25950,2025-12-30,CE,45.1,9.12,0.4633,0.003100,-24.0295,5.5228,0.3627,14620200,13378725,183124050
2025-12-29 14:20:12,25930.75,25950,2025-12-30,PE,55.8,9.02,-0.5372,0.003200,-23.7457,5.5222,-0.4327,11492325,5811225,404915175
2025-12-29 14:20:17,25930.95,25950,2025-12-30,CE,45.95,9.14,0.4634,0.003100,-24.0707,5.5227,0.3632,14620200,13378725,183359625
2025-12-29 14:20:17,25930.95,25950,2025-12-30,PE,54.45,8.96,-0.5374,0.003200,-23.5842,5.5217,-0.4324,11492325,5811225,405368550
2025-12-29 14:20:23,25930.4,25950,2025-12-30,CE,45.55,9.20,0.4670,0.003100,-24.2528,5.5273,0.3621,14620200,13378725,183502650
2025-12-29 14:20:23,25930.4,25950,2025-12-30,PE,54.9,8.87,-0.5343,0.003200,-23.3614,5.5257,-0.4341,11492325,5811225,405662925
2025-12-29 14:20:28,25929.6,25950,2025-12-30,CE,45.75,9.05,0.4725,0.003200,-23.8776,5.5332,0.3596,14620200,13378725,183574425
2025-12-29 14:20:28,25929.6,25950,2025-12-30,PE,55.0,9.00,-0.5277,0.003200,-23.7562,5.5331,-0.4355,11492325,5811225,405816975
2025-12-29 14:20:34,25929.45,25950,2025-12-30,CE,45.35,8.96,0.4753,0.003200,-23.6495,5.5358,0.3588,14620200,13378725,183739650
2025-12-29 14:20:34,25929.45,25950,2025-12-30,PE,55.35,9.16,-0.5241,0.003100,-24.1754,5.5363,-0.4352,11492325,5811225,406025775
2025-12-29 14:20:39,25929.7,25950,2025-12-30,CE,45.25,8.88,0.4751,0.003200,-23.4478,5.5354,0.3591,15166575,13925100,183880425
2025-12-29 14:20:39,25929.7,25950,2025-12-30,PE,55.5,9.26,-0.5238,0.003100,-24.4592,5.5364,-0.4342,10572450,4891350,406096125
2025-12-29 14:20:45,25929.6,25950,2025-12-30,CE,45.0,8.54,0.4855,0.003400,-22.5941,5.5431,0.3573,15166575,13925100,183951900
2025-12-29 14:20:45,25929.6,25950,2025-12-30,PE,55.55,9.60,-0.5127,0.003000,-25.3819,5.5440,-0.4332,10572450,4891350,406165875
2025-12-29 14:20:50,25929.25,25950,2025-12-30,CE,45.0,8.80,0.4765,0.003300,-23.2531,5.5364,0.3576,15166575,13925100,184027275
2025-12-29 14:20:50,25929.25,25950,2025-12-30,PE,55.75,9.31,-0.5221,0.003100,-24.5878,5.5375,-0.4351,10572450,4891350,406235025
2025-12-29 14:20:55,25928.3,25950,2025-12-30,CE,45.25,9.08,0.4675,0.003200,-23.9382,5.5268,0.3564,15166575,13925100,184104675
2025-12-29 14:20:55,25928.3,25950,2025-12-30,PE,55.15,8.99,-0.5328,0.003200,-23.6951,5.5264,-0.4386,10572450,4891350,406323900
2025-12-29 14:21:01,25929.4,25950,2025-12-30,CE,45.0,8.64,0.4810,0.003300,-22.8260,5.5398,0.3572,15166575,13925100,184215225
2025-12-29 14:21:01,25929.4,25950,2025-12-30,PE,55.55,9.49,-0.5171,0.003000,-25.0898,5.5409,-0.4340,10572450,4891350,406461975
2025-12-29 14:21:06,25927.8,25950,2025-12-30,CE,44.95,8.59,0.4829,0.003300,-22.7111,5.5409,0.3529,15166575,13925100,184289700
2025-12-29 14:21:06,25927.8,25950,2025-12-30,PE,55.45,9.55,-0.5152,0.003000,-25.2574,5.5420,-0.4374,10572450,4891350,406518300
2025-12-29 14:21:11,25929.4,25950,2025-12-30,CE,45.3,8.56,0.4828,0.003300,-22.6309,5.5407,0.3568,15166575,13925100,184341225
2025-12-29 14:21:11,25929.4,25950,2025-12-30,PE,55.0,9.52,-0.5153,0.003000,-25.1773,5.5418,-0.4338,10572450,4891350,406594725
2025-12-29 14:21:17,25928.0,25950,2025-12-30,CE,44.9,8.76,0.4760,0.003300,-23.1337,5.5352,0.3542,15166575,13925100,184411575
2025-12-29 14:21:17,25928.0,25950,2025-12-30,PE,55.25,9.31,-0.5224,0.003100,-24.5901,5.5365,-0.4379,10572450,4891350,406719600
2025-12-29 14:21:22,25929.05,25950,2025-12-30,CE,45.1,8.74,0.4793,0.003300,-23.1054,5.5378,0.3567,15166575,13925100,184459800
2025-12-29 14:21:22,25929.05,25950,2025-12-30,PE,55.4,9.31,-0.5193,0.003100,-24.6017,5.5388,-0.4354,10572450,4891350,406785975
2025-12-29 14:21:28,25929.25,25950,2025-12-30,CE,45.15,8.88,0.4735,0.003200,-23.4471,5.5325,0.3578,15166575,13925100,184511625
2025-12-29 14:21:28,25929.25,25950,2025-12-30,PE,54.95,9.16,-0.5256,0.003100,-24.1757,5.5333,-0.4355,10572450,4891350,406881600
2025-12-29 14:21:33,25929.45,25950,2025-12-30,CE,45.15,8.76,0.4774,0.003300,-23.1410,5.5358,0.3577,15166575,13925100,184626750
2025-12-29 14:21:33,25929.45,25950,2025-12-30,PE,55.25,9.29,-0.5212,0.003100,-24.5569,5.5369,-0.4345,10572450,4891350,407036475
2025-12-29 14:21:38,25931.65,25950,2025-12-30,CE,45.45,8.91,0.4730,0.003200,-23.5273,5.5315,0.3638,15166575,13925100,184686000
2025-12-29 14:21:38,25931.65,25950,2025-12-30,PE,54.9,9.17,-0.5262,0.003100,-24.2155,5.5323,-0.4297,10572450,4891350,407128350
2025-12-29 14:21:44,25931.1,25950,2025-12-30,CE,45.7,8.54,0.4871,0.003400,-22.6053,5.5422,0.3610,15166575,13925100,184742175
2025-12-29 14:21:44,25931.1,25950,2025-12-30,PE,54.4,9.55,-0.5113,0.003000,-25.2724,5.5429,-0.4297,10572450,4891350,407229150
2025-12-29 14:21:49,25931.75,25950,2025-12-30,CE,45.95,8.93,0.4752,0.003200,-23.5790,5.5333,0.3640,15166575,13925100,184922625
2025-12-29 14:21:49,25931.75,25950,2025-12-30,PE,53.85,9.05,-0.5244,0.003200,-23.9027,5.5336,-0.4298,10572450,4891350,407609400
2025-12-29 14:21:55,25931.55,25950,2025-12-30,CE,45.55,8.94,0.4753,0.003200,-23.6201,5.5332,0.3636,15166575,13925100,185069775
2025-12-29 14:21:55,25931.55,25950,2025-12-30,PE,54.5,9.02,-0.5245,0.003200,-23.8224,5.5333,-0.4303,10572450,4891350,407740950
2025-12-29 14:22:00,25931.3,25950,2025-12-30,CE,45.7,8.93,0.4752,0.003200,-23.5803,5.5329,0.3629,15166575,13925100,185152875
2025-12-29 14:22:00,25931.3,25950,2025-12-30,PE,54.45,9.11,-0.5242,0.003100,-24.0660,5.5334,-0.4306,10572450,4891350,407817000
2025-12-29 14:22:05,25931.0,25950,2025-12-30,CE,45.5,8.93,0.4752,0.003200,-23.5803,5.5329,0.3621,15166575,13925100,185219250
2025-12-29 14:22:05,25931.0,25950,2025-12-30,PE,54.6,9.11,-0.5242,0.003100,-24.0660,5.5334,-0.4313,10572450,4891350,407878875
2025-12-29 14:22:11,25930.25,25950,2025-12-30,CE,45.5,8.73,0.4815,0.003300,-23.0785,5.5380,0.3595,15166575,13925100,185254425
2025-12-29 14:22:11,25930.25,25950,2025-12-30,PE,54.7,9.28,-0.5173,0.003100,-24.5343,5.5387,-0.4325,10572450,4891350,407927850
2025-12-29 14:22:16,25929.05,25950,2025-12-30,CE,45.35,8.91,0.4749,0.003200,-23.5398,5.5323,0.3572,15166575,13925100,185317275
2025-12-29 14:22:16,25929.05,25950,2025-12-30,PE,54.85,9.09,-0.5246,0.003200,-24.0256,5.5328,-0.4360,10572450,4891350,407980500
2025-12-29 14:22:22,25929.05,25950,2025-12-30,CE,45.4,8.73,0.4825,0.003300,-23.0826,5.5384,0.3564,15166575,13925100,185365950
2025-12-29 14:22:22,25929.05,25950,2025-12-30,PE,54.85,9.35,-0.5162,0.003100,-24.7405,5.5391,-0.4350,10572450,4891350,408023625
2025-12-29 14:22:27,25929.35,25950,2025-12-30,CE,44.55,8.67,0.4827,0.003300,-22.9224,5.5383,0.3569,15166575,13925100,185556525
2025-12-29 14:22:27,25929.35,25950,2025-12-30,PE,56.0,9.38,-0.5158,0.003100,-24.8230,5.5392,-0.4341,10572450,4891350,408240975
2025-12-29 14:22:33,25930.35,25950,2025-12-30,CE,44.85,8.70,0.4795,0.003300,-22.9940,5.5359,0.3595,15166575,13925100,185631525
